PC1,PC2,PC3,PC4
-0.3851622897231224,1.3367708722681861,0.20670454387117607,0.9802163066721982
5.0156580911820186,-1.3422318256326933,0.10898601393130541,-0.899677787147494
4.598143390828788,-2.3281861711166223,0.772575824888389,-1.2304833937881476
-2.8999388140217746,0.3987786866215674,-1.6683716319322872,-0.1878321432082903
-4.51532716582406,0.27875786249474543,0.42656357664686056,-0.2900268262120355
0.6566808356805294,-0.6463998719044511,1.0565444275956783,0.467243177075324
5.44902645128539,-1.5885247984606738,0.7120084904328695,-1.1264304656096569
-4.189982015589442,0.4740023280063548,-0.455365086904649,-0.09100631141791429
3.629716413273917,-2.2019119079250116,0.7424204168077643,-0.2628039889969421
0.2967930616276714,-0.537989312165941,0.5105030450967294,0.9715452128898817
-1.353378890864665,-0.7657074495279673,0.3609830185687152,0.44549011684831596
-6.057090545761288,0.9086722585968331,-0.42431491631370494,-0.6668084785519697
-5.779862332395661,-0.1136607037609078,1.307729732647275,-1.1334851291722254
-0.6583927105813505,1.6979488826511469,0.5105509627387529,0.8507859144412071
-8.994710123349899,2.173017286615111,1.587288226880373,-1.7942891111724082
3.7514224102483595,1.5877203472611576,0.5019995448358101,0.7795784770099897
5.060458627570322,-0.7916393775441712,-0.11262780704337498,-0.9202105541580227
-2.7390256601399843,-0.6674582896703826,-0.5099370680104688,0.7886000897506623
-1.9474492506631098,-0.913446777249268,-1.4931043806361484,1.1441322531362164
-0.0021715395940243715,-1.6642830903922945,-1.109841981547747,0.7548398472110941
-2.099365646053161,-0.3533109658863412,-0.20858458761792698,-0.5643597864549968
7.48307516177422,2.1571305203962865,0.5685782445206574,-0.9903592995043069
3.0296710548576584,-1.3086573213222432,-0.08332511817566247,-0.32111389746108515
4.417705597057508,-2.2107531810437053,0.30836647930526884,-0.5169126636449342
0.03795827502413217,-0.29804727300369077,-0.36215066428617004,1.222931432412278
4.621827290636661,-3.0378228073231006,0.24924515422850535,-0.712843133110957
0.32665056846245694,0.6748498445647598,0.6049734333097326,0.37668054381493754
-0.5983528117706096,-0.2962563671748283,-1.6194260685700557,0.45325427332260115
-3.8239198249480806,-0.21331912083669188,0.2707934114634111,0.2856654837140874
-2.5276895911480706,0.4604121871074072,2.569804966862682,-0.5924611325031787
5.029321364164197,0.10982111281841019,-2.8779659818109193,-0.7091598533403026
-0.6934527391081287,1.6191906115338848,0.4642703432952352,0.8176381361260043
-3.116265044404493,0.6807390637184755,-0.1488306343133893,0.415743375245025
2.4249331920849797,0.20210632241615073,0.5298039571139224,0.9312162146992256
2.3905653131412157,-0.3196670669535717,0.6716662092728152,1.0545956684021545
-3.6779736952034487,2.5417333946963385,2.7093600395670974,-1.0726153494883166
-3.617655978840067,1.3138637681805196,2.5938577393353763,-1.180027399844204
1.6704371025873963,0.48623455581878017,-1.6166757569196446,0.6197863817586206
2.875611907769663,0.9102929653763332,0.4427262835727723,0.7649748431291308
14.110473912791134,6.049024085474456,-1.087089780284849,-3.1308585551180665
1.4955639712411894,-0.11832451000171404,0.7132084539758776,1.138675042349053
-4.35691851513501,0.42747778242740536,-0.2548264178557355,0.317592292587638
-6.078213721729312,0.27018483802569576,0.22200657496486073,-0.8394340589613594
2.5105792889424965,1.9977996611239834,-0.5845623490400575,1.0867944580564382
2.261266216976145,1.2588789802858877,0.2929541159131538,1.089494219380185
-6.960139125566001,0.7002981501738823,0.26977130258490173,-1.0737809592012688
7.505338094273896,5.9438080404912,1.1082233506605694,0.5013020577548731
-3.9855188238541768,1.725442476647694,-0.793706216263777,-0.19548871488748534
1.8353139881867397,0.5194592625356746,0.4142452938241306,1.0726009172297737
-0.7769985872021352,0.1269383454858267,2.9450431651664917,-0.7722737061323498
1.0393318636854512,0.20163024966774612,1.6991080933804996,0.4185247886225063
-1.9275115623095427,0.6607986809181164,-2.012222888007852,0.39431873869506145
2.0941759793156844,-0.3213464476081656,1.1975235185246402,0.7159221643589759
-0.4749963371732358,-0.3505151611942837,0.2835972585859008,1.0768124766067828
-5.957165424273465,1.114141788891041,0.2807191179219657,-0.6340813846099388
-3.747419628010591,-2.0126674684835533,-1.0953931741624496,1.123653339868482
-2.1282210448481473,1.250805277661167,0.794871344231509,-0.09151838104554999
-2.666133346985375,-0.9841501051314563,-0.4229825033304861,0.7539922763923071
6.892627854564213,0.14431121945080225,0.8009420974864698,-1.5436347364732805
3.7036648473928726,-1.9765650965357888,0.28359532428019496,-0.7359379999138789
-7.037471279048268,1.2097470876207483,0.6309315101997093,-1.1270186332819583
-10.019375013939584,-0.11786458616718866,-6.630109626786368,-2.413358733396111
7.590298750334531,-1.8051056471823381,-0.9635969730565868,-2.765412595141821
2.299584191613379,0.6131677214281848,-2.315053773723646,0.17656105552919263
-4.814512443312376,-0.5979367982718409,-1.099805127380364,0.42187379111922296
2.3738261913557417,1.391041248707684,0.8573554250844105,0.545406240810564
0.2403765504189076,0.45030029900706825,0.05064395635900995,0.9472065186625176
-0.04209111294747465,-1.3552962365391994,-0.4387573257982346,1.0700373181034866
-1.596603992471026,-0.12035836845780233,-0.3353967759131613,1.0827782305176656
2.4840607648123805,-0.8221561724344852,0.33771700933330934,0.6954453293003708
3.7002397520533594,-1.8096351497475331,1.0226893129437749,-0.19386686071173187
8.653213686583863,-0.24396896271791998,-3.953955101346605,-2.3907391288305413
1.1683525301954107,-0.7949856765774166,-0.09369888200677486,1.0302394379311688
0.33403221177192244,-1.3304271735423605,-1.183317468746727,0.6451246395931729
-3.42617126803458,-1.2492929767892555,1.5933942482923917,-0.6734823187385964
-1.1481690806940512,-0.027569965639321462,0.6927151705004877,0.5328582967964423
1.7458929990449596,-0.22879862513625593,-2.065016496957863,-0.20233754101035573
-3.9003447485538083,0.11419919607102758,0.5500992670791481,-0.027636004496527145
1.6979270585835182,-1.0842769852021055,1.104294681098211,0.50332972563641
3.268894867276944,3.6658524004675206,0.41959739391440126,1.4009152935128588
-6.8976609600176175,-0.29472982088745303,1.4803463780758843,-2.582979657031096
11.796627783056353,8.334315018048482,-0.7101087469223845,-0.089672470284885
4.140123996556702,1.310132933982799,0.9277338596899953,0.37159210810203364
4.649587683172074,0.24355930281419863,0.8697430789941535,0.0673866681487294
-1.6444631304696984,1.6257938351265075,1.333829560495062,0.04237833478873585
-2.431047357776163,-0.6944218647113263,0.7790621407140124,-0.5504197622569746
3.9123632365153376,-0.5331647524020893,-0.15271860443471244,0.4724364462362253
4.118652617264314,-2.2255918235410994,0.41267999366340496,-0.26449178136759394
-1.1740219078258742,-1.244207712418388,-1.9013497757059754,1.3785658202190492
0.05430514854262353,-0.020036112966248815,0.041826481569729665,1.2253182262289022
-4.731039211494957,-0.9596522609797159,-0.7950934824502129,-0.492274239629664
0.35017311555783837,-0.11824993553665329,-0.013049860839864227,0.37698025050441375
5.7486672165473385,-1.1405970494512316,0.11047057471522684,-1.242761993976459
8.339597970578366,-0.5356513732520234,0.2838037785238583,-2.307983112786091
-2.538393170153711,-0.03606760377245058,0.16076719622711805,0.4812328320056461
-5.209615641044452,-0.2681961246793894,0.09602066964137722,-0.4624060371363077
1.888995355357778,1.0330203417340875,-0.37111984342441606,1.5958191904830323
-4.838221026926293,-1.4686667510043632,-0.43286965632514735,-1.1584949628915528
-4.074685933065084,1.1953276628243201,1.3216869191198872,-0.5611345474058332
-1.5400268355460465,-0.10962663765133582,0.45930787448941585,0.8549692402541748
1.2284004707815939,0.21631970897420247,0.26385004971584786,1.1183715830996654
0.8188315849134133,-1.7611206589614619,-0.24489022633393076,0.5635136475397413
-0.9463126688701621,1.6113042474246326,-0.6502312610802933,0.9401993394852256
-5.8231453016035,-0.43913885636567634,0.7604998800592538,-1.29677415994098
0.6166152838965612,-0.12169665085420658,0.09835047213923348,0.8800169135851017
4.950755487776875,1.4366122862989643,-1.984139787100783,-0.2761874923450934
4.21817745408689,-1.9149376569905583,0.2742819573532367,-0.7918319458138764
5.387393192103204,-3.738497770996449,1.8684031551358953,-2.828208729661217
1.2591618745294437,-1.784179407780649,0.2652372734859921,0.3588569712878634
-1.7409835946021834,-0.8163141871197597,-0.6726345080935368,0.7224634726081187
-1.673880361015433,0.7977112296799796,0.42310413779160627,0.7068697853369559
-1.1239734562625734,-1.5389789270830212,-3.365263219971594,0.11535582895365087
1.0168639069854963,1.7346220633902538,0.25882378265740674,1.0745152478366848
-3.84992371826507,-0.13651654899973212,-1.2041872542568839,-0.05627863314772166
-5.84196743507344,0.6061666540239942,-0.24215721348857835,-0.8166815516861468
